,host_id,host_location,host_acceptance_rate,bathrooms,amenities,review_scores_value
1334,465423955,"Cambridge, MA",100%,2.0,"[""Heating"", ""Conditioner"", ""Washer"", ""Shampoo"", ""Bidet"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Outdoor dining area"", ""Free parking on premises"", ""Bathtub"", ""Shower gel"", ""Dedicated workspace"", ""Dining table"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi""]",4.67
1335,107434423,"New York, NY",97%,1.0,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV"", ""Wifi""]",
1336,657466767,,97%,1.0,"[""Heating"", ""Coffee maker"", ""First aid kit"", ""Iron"", ""Refrigerator"", ""Hair dryer"", ""Fire extinguisher"", ""Gym"", ""Pets allowed"", ""Self check-in"", ""Shampoo"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Microwave"", ""Pool"", ""Patio or balcony"", ""Hangers"", ""Paid parking on premises"", ""Bed linens"", ""Dedicated workspace"", ""Building staff"", ""Air conditioning"", ""Carbon monoxide alarm"", ""TV"", ""Wifi""]",
1337,533234561,"New York, NY",51%,0.0,"[""Smoke alarm"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Microwave"", ""Cooking basics"", ""Free street parking"", ""Self check-in"", ""Dishwasher"", ""Oven"", ""Lockbox"", ""Carbon monoxide alarm"", ""TV"", ""Wifi""]",
1338,533234561,"New York, NY",51%,0.0,"[""Smoke alarm"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Microwave"", ""Cooking basics"", ""Free street parking"", ""Self check-in"", ""Dishwasher"", ""Oven"", ""Lockbox"", ""Carbon monoxide alarm"", ""TV"", ""Wifi""]",
1339,533234561,"New York, NY",51%,0.0,"[""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Cooking basics"", ""Self check-in"", ""Dishwasher"", ""Oven"", ""Lockbox"", ""Carbon monoxide alarm"", ""TV"", ""Wifi""]",
1340,43450256,"Cambridge, MA",55%,1.0,"[""Baking sheet"", ""Heating"", ""Dishwasher"", ""Wine glasses"", ""Iron"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Hangers"", ""Free washer \u2013 In building"", ""Hot water kettle"", ""Cooking basics"", ""Window AC unit"", ""Toaster"", ""Stove"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Free dryer \u2013 In building"", ""TV"", ""Wifi""]",
1341,689256921,,94%,2.5,"[""Heating"", ""Conditioner"", ""First aid kit"", ""Iron"", ""Washer"", ""Clothing storage"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Hot water"", ""Smart lock"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""Hangers"", ""Free parking on premises"", ""Bathtub"", ""Dryer"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi""]",5.0
1342,689492120,,0%,1.0,"[""Smoke alarm"", ""Fire extinguisher"", ""Dedicated workspace"", ""First aid kit"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""Wifi"", ""Piano""]",
1343,43450256,"Cambridge, MA",55%,1.0,"[""Baking sheet"", ""Heating"", ""Coffee maker"", ""Dishwasher"", ""Wine glasses"", ""Iron"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Shampoo"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Free washer \u2013 In building"", ""Hot water kettle"", ""Cooking basics"", ""Window AC unit"", ""Toaster"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""Free dryer \u2013 In building"", ""TV"", ""Wifi""]",
1344,19788941,"Boston, MA",22%,1.0,"[""Iron"", ""Smoke alarm"", ""Essentials"", ""Lock on bedroom door"", ""Heating"", ""Hair dryer"", ""Dryer"", ""Dedicated workspace"", ""Shampoo"", ""Hangers"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""TV"", ""Wifi""]",
1345,463475392,"Michigan Center, MI",99%,1.0,"[""Heating"", ""Books and reading material"", ""Coffee maker"", ""Conditioner"", ""Safe"", ""Dishwasher"", ""Wine glasses"", ""First aid kit"", ""Coffee"", ""Iron"", ""Washer"", ""Clothing storage"", ""Refrigerator"", ""Exercise equipment"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Pets allowed"", ""Self check-in"", ""BBQ grill"", ""Shampoo"", ""Bidet"", ""Oven"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Free parking garage on premises"", ""Outdoor dining area"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Bathtub"", ""Dryer"", ""Stove"", ""Crib"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""TV"", ""Wifi"", ""Trash compactor""]",4.75
1346,9928124,"Cambridge, MA",67%,1.0,"[""Smoke alarm"", ""Fire extinguisher"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""First aid kit"", ""Outdoor dining area"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""TV"", ""Wifi""]",
1347,463475392,"Michigan Center, MI",99%,2.0,"[""Children\u2019s dinnerware"", ""Heating"", ""Shared BBQ grill"", ""Dishwasher"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Coffee"", ""Iron"", ""Washer"", ""Elevator"", ""Housekeeping available from 8:00\u202fAM to 5:00\u202fPM, every day - available at extra cost"", ""Refrigerator"", ""Exercise equipment"", ""Dishes and silverware"", ""Stainless steel electric stove"", ""Hair dryer"", ""Fire extinguisher"", ""Pets allowed"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Pool table"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Freezer"", ""Free parking garage on premises"", ""Smart lock"", ""Standalone high chair - always at the listing"", ""Shared gym in building"", ""Hot water kettle"", ""Cooking basics"", ""Hammock"", ""Paid parking on premises"", ""Dryer"", ""Crib"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi"", ""Trash compactor""]",4.0
1348,33963271,"Cambridge, MA",96%,1.0,"[""Single oven"", ""Baking sheet"", ""Heating"", ""Paid washer \u2013 In building"", ""Books and reading material"", ""Electric stove"", ""Dishwasher"", ""Coffee maker: Nespresso"", ""Wine glasses"", ""First aid kit"", ""Iron"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Board games"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Microwave"", ""Freezer"", ""Outdoor dining area"", ""Hangers"", ""Lockbox"", ""Free parking on premises"", ""Mini fridge"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Bathtub"", ""Shower gel"", ""Bed linens"", ""Dining table"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Wifi"", ""Trash compactor""]",
1349,43450256,"Cambridge, MA",55%,1.0,"[""Baking sheet"", ""Heating"", ""Wine glasses"", ""Iron"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Window AC unit"", ""Lock on bedroom door"", ""Toaster"", ""Stove"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Long term stays allowed"", ""TV"", ""Wifi""]",
1350,43450256,"Cambridge, MA",55%,1.0,"[""Baking sheet"", ""Heating"", ""Wine glasses"", ""Iron"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Hangers"", ""Free washer \u2013 In building"", ""Hot water kettle"", ""Cooking basics"", ""Window AC unit"", ""Lock on bedroom door"", ""Toaster"", ""Stove"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Free dryer \u2013 In building"", ""Long term stays allowed"", ""TV"", ""Wifi""]",
1351,31340713,"Boston, MA",91%,1.0,"[""Central air conditioning"", ""Heating"", ""Conditioner"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Coffee"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Free street parking"", ""Self check-in"", ""Oven"", ""Private entrance"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Drying rack for clothing"", ""Microwave"", ""Free washer \u2013 In unit"", ""Freezer"", ""Hangers"", ""Ceiling fan"", ""Cooking basics"", ""Toaster"", ""Stove"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Long term stays allowed"", ""TV"", ""Wifi""]",5.0
1352,680762957,,100%,2.0,"[""Smoke alarm"", ""Pool table"", ""Exercise equipment"", ""Paid parking on premises"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""BBQ grill"", ""Outdoor dining area"", ""First aid kit"", ""Kitchen"", ""Washer"", ""TV"", ""Wifi""]",
1353,3011415,,100%,1.0,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Washer"", ""Clothing storage"", ""Portable fans"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Lockbox"", ""Hangers"", ""Free parking on premises"", ""Cooking basics"", ""Window AC unit"", ""Toaster"", ""Stove"", ""Dryer"", ""Shower gel"", ""Bed linens"", ""Dining table"", ""Cleaning products"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""Wifi""]",
1354,156830763,"Chicago, IL",33%,1.0,"[""Kitchen"", ""Wifi"", ""Air conditioning""]",
1355,266312920,"Boston, MA",89%,1.0,"[""Heating"", ""Coffee maker"", ""Conditioner"", ""Dishwasher"", ""Wine glasses"", ""Coffee"", ""Iron"", ""Washer"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Free street parking"", ""Self check-in"", ""Oven"", ""Private entrance"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Drying rack for clothing"", ""Microwave"", ""Freezer"", ""Hangers"", ""Ceiling fan"", ""Cooking basics"", ""Toaster"", ""Stove"", ""Dryer"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""TV"", ""Wifi""]",
1356,9793577,"Cambridge, MA",80%,1.0,"[""Smoke alarm"", ""Body soap"", ""Heating"", ""Hair dryer"", ""Bathtub"", ""Hot water"", ""Shower gel"", ""BBQ grill"", ""Cleaning products"", ""Shampoo"", ""Pool"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Wifi""]",4.67
1357,54878381,"Cambridge, MA",89%,1.0,"[""Children\u2019s dinnerware"", ""Baking sheet"", ""Heating"", ""Coffee maker"", ""Dishwasher"", ""Wine glasses"", ""First aid kit"", ""Coffee"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Pack \u2019n play/Travel crib"", ""Self check-in"", ""Shampoo"", ""Board games"", ""Oven"", ""Smoke alarm"", ""Hot water"", ""Microwave"", ""Freezer"", ""Hangers"", ""Free parking on premises"", ""Cooking basics"", ""Toaster"", ""Bathtub"", ""Stove"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""TV"", ""Wifi""]",5.0
1358,107434423,"New York, NY",97%,1.0,"[""Heating"", ""Coffee maker"", ""Dishwasher"", ""Iron"", ""Elevator"", ""Refrigerator"", ""High chair"", ""Hair dryer"", ""Pets allowed"", ""Gym"", ""Self check-in"", ""Shampoo"", ""Oven"", ""Private entrance"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Hot water"", ""Microwave"", ""Washer \u2013\u00a0In unit"", ""Lockbox"", ""Hangers"", ""Cooking basics"", ""Bathtub"", ""Crib"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dryer \u2013\u00a0In unit"", ""Long term stays allowed"", ""TV"", ""Wifi""]",
1359,43450256,"Cambridge, MA",55%,3.0,"[""Baking sheet"", ""Heating"", ""Dishwasher"", ""Wine glasses"", ""Iron"", ""Washer"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Shampoo"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Freezer"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Stove"", ""Dryer"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",
1360,698396149,"Cambridge, MA",100%,2.0,"[""Baking sheet"", ""Heating"", ""Books and reading material"", ""Coffee maker"", ""Conditioner"", ""Dishwasher"", ""Wine glasses"", ""First aid kit"", ""Washer"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Shared patio or balcony"", ""Free street parking"", ""Self check-in"", ""BBQ grill"", ""Shampoo"", ""Oven"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Backyard"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Freezer"", ""Outdoor dining area"", ""Hangers"", ""Lockbox"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Bathtub"", ""Dryer"", ""Stove"", ""Outdoor furniture"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",5.0
1361,132084149,,,2.0,"[""Children\u2019s dinnerware"", ""Baking sheet"", ""Heating"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Laundromat nearby"", ""Dishwasher"", ""Wine glasses"", ""Window guards"", ""First aid kit"", ""Coffee"", ""Iron"", ""Washer"", ""Movie theater"", ""Clothing storage"", ""Fire pit"", ""Portable fans"", ""Refrigerator"", ""Exercise equipment"", ""Dishes and silverware"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Blender"", ""Free street parking"", ""Self check-in"", ""BBQ grill"", ""Rice maker"", ""Shampoo"", ""Bidet"", ""Board games"", ""Oven"", ""Children\u2019s books and toys"", ""Private entrance"", ""Noise decibel monitors on property"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Freezer"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Outdoor dining area"", ""Hangers"", ""Lockbox"", ""Free parking on premises"", ""Hot water kettle"", ""Cooking basics"", ""Hammock"", ""Toaster"", ""Cleaning available during stay"", ""Stove"", ""Dryer"", ""Barbecue utensils"", ""Outdoor furniture"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi"", ""Trash compactor""]",
1362,93503221,"Boston, MA",100%,2.0,"[""Heating"", ""First aid kit"", ""Iron"", ""Dishes and silverware"", ""Hair dryer"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Microwave"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Keypad"", ""Wifi""]",
1363,15154687,"Massachusetts, United States",100%,2.0,"[""Refrigerator"", ""Essentials"", ""Lock on bedroom door"", ""Heating"", ""Hot water"", ""Microwave"", ""Exterior security cameras on property"", ""Bed linens"", ""Dedicated workspace"", ""Self check-in"", ""Shampoo"", ""Air conditioning"", ""Keypad"", ""Long term stays allowed"", ""Wifi""]",
1364,15154687,"Massachusetts, United States",100%,1.0,"[""Refrigerator"", ""Essentials"", ""Lock on bedroom door"", ""Heating"", ""Hot water"", ""Exterior security cameras on property"", ""Bed linens"", ""Self check-in"", ""Shampoo"", ""Air conditioning"", ""Keypad"", ""Wifi""]",
1365,15154687,"Massachusetts, United States",100%,1.0,"[""Refrigerator"", ""Essentials"", ""Lock on bedroom door"", ""Heating"", ""Hot water"", ""Exterior security cameras on property"", ""Bed linens"", ""Dedicated workspace"", ""Self check-in"", ""Shampoo"", ""Air conditioning"", ""Keypad"", ""Wifi""]",
1366,143825203,"Cambridge, MA",92%,1.0,"[""Children\u2019s dinnerware"", ""Baking sheet"", ""Books and reading material"", ""Conditioner"", ""Dishwasher"", ""Free driveway parking on premises \u2013 1 space"", ""Wine glasses"", ""First aid kit"", ""Coffee"", ""Iron"", ""HDTV with Amazon Prime Video"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Free street parking"", ""Self check-in"", ""Shampoo"", ""Board games"", ""Oven"", ""Private entrance"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Clothing storage: closet and dresser"", ""Gas stove"", ""Freezer"", ""Exterior security cameras on property"", ""Kitchen"", ""Hangers"", ""Ceiling fan"", ""Fast wifi \u2013 638 Mbps"", ""Crib - available upon request"", ""Free washer \u2013 In building"", ""Hot water kettle"", ""Cooking basics"", ""Window AC unit"", ""Bathtub"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Carbon monoxide alarm"", ""Central heating"", ""Keypad"", ""Free dryer \u2013 In building"", ""Long term stays allowed"", ""Private patio or balcony""]",5.0
